Customer_ID,Country,Purchase_Frequency,Average_Order_Value,Last_Purchase_Days_Ago,Membership_Level,Total_Spend
109658,USA,7,1190.24,351,Bronze,8331.68
109659,UAE,4,432.67,195,Bronze,1730.68
109660,UK,95,1790.08,300,Bronze,170057.6
109661,India,30,1988.8,6,Bronze,59664.0
109662,UAE,62,50000.0,66,Silver,18985.02
109663,Germany,57,50000.0,37,Gold,34605.27
109664,UK,37,1503.94,302,Bronze,55645.78
109665,USA,55,264.45,128,Platinum,14544.75
109666,India,85,939.85,10,Bronze,79887.25
109667,Japan,65,452.49,61,Bronze,29411.85
109668,India,52,1335.49,264,Bronze,69445.48
109669,UAE,3,732.38,132,Silver,2197.14
109670,Germany,77,1699.36,295,Bronze,130850.72
109671,India,7,927.37,312,Bronze,6491.59
109672,Japan,70,1082.3,288,Bronze,75761.0
109673,USA,70,1780.21,357,Silver,124614.7
109674,UK,34,1541.78,247,Bronze,52420.52
109675,Germany,96,1621.51,29,Silver,155664.96
109676,Japan,16,44.74,252,Bronze,715.84
109677,UAE,8,1321.59,126,Bronze,10572.72
109678,UAE,21,942.58,340,Gold,19794.18
109679,UAE,11,1769.71,167,Silver,19466.81
109680,Germany,50,95.76,278,Platinum,4788.0
109681,India,87,1692.59,35,Bronze,147255.33
109682,Germany,6,288.29,251,Bronze,1729.74
109683,UAE,15,1191.86,128,Platinum,17877.9
109684,Japan,11,1458.53,331,Silver,16043.83
109685,UK,27,411.14,322,Bronze,11100.78
109686,UK,79,350.05,196,Bronze,27653.95
109687,Germany,45,1370.93,92,Gold,61691.85
109688,UAE,38,351.1,190,Bronze,13341.8
109689,USA,4,1035.81,336,Bronze,4143.24
109690,Germany,78,539.79,277,Bronze,42103.62
109691,UAE,45,82.69,135,Bronze,3721.05
109692,India,10,152.88,93,Bronze,1528.8
109693,UK,54,280.19,231,Gold,15130.26
109694,UK,29,1099.61,183,Silver,31888.69
109695,UK,12,438.63,134,Silver,5263.56
109696,USA,56,1702.0,360,Silver,95312.0
109697,UAE,40,73.87,109,Silver,2954.8
109698,UAE,84,1325.78,63,Gold,111365.52
109699,UAE,37,197.23,12,Bronze,7297.51
109700,UAE,66,1782.93,227,Bronze,117673.38
109701,USA,20,101.51,200,Silver,2030.2
109702,Japan,12,303.2,271,Bronze,3638.4
109703,Germany,38,569.81,46,Bronze,21652.78
109704,Germany,30,219.19,142,Platinum,6575.7
109705,UAE,47,1824.81,260,Silver,85766.07
109706,India,82,282.1,300,Bronze,23132.2
109707,UK,74,184.33,88,Platinum,13640.42
109708,USA,71,138.47,355,Silver,9831.37
109709,India,42,1615.89,109,Bronze,67867.38
109710,India,5,50000.0,320,Silver,6533.75
109711,UAE,48,1518.67,171,Bronze,72896.16
109712,USA,93,1415.79,236,Silver,131668.47
109713,Germany,99,1936.49,291,Bronze,191712.51
109714,UK,51,1541.58,273,Bronze,78620.58
109715,Germany,12,777.46,214,Bronze,9329.52
109716,India,10,593.77,327,Bronze,5937.7
109717,UK,37,598.15,177,Bronze,22131.55
109718,Japan,66,639.17,92,Bronze,42185.22
109719,India,67,389.02,43,Bronze,26064.34
109720,Germany,14,798.42,185,Bronze,11177.88
109721,Germany,47,237.94,339,Bronze,11183.18
109722,UAE,20,608.34,208,Silver,12166.8
109723,Germany,52,366.8,299,Bronze,19073.6
109724,USA,68,1840.86,0,Bronze,125178.48
109725,India,26,933.27,326,Silver,24265.02
109726,UK,47,1648.75,77,Bronze,77491.25
109727,Germany,79,1185.14,257,Silver,93626.06
109728,UAE,73,1205.1,263,Gold,87972.3
109729,UAE,3,26.35,219,Bronze,79.05
109730,Germany,2,45.26,137,Bronze,90.52
109731,USA,41,571.95,264,Gold,23449.95
109732,UAE,30,136.98,262,Bronze,4109.4
109733,UK,37,568.87,162,Gold,21048.19
109734,India,81,1243.68,163,Gold,100738.08
109735,Japan,3,1424.12,182,Bronze,4272.36
109736,USA,9,1232.33,257,Bronze,11090.97
109737,UAE,8,1117.73,22,Bronze,8941.84
109738,India,9,180.92,233,Bronze,1628.28
109739,Japan,17,274.02,339,Gold,4658.34
109740,Germany,24,101.25,213,Bronze,2430.0
109741,Germany,72,1628.61,340,Bronze,117259.92
109742,UK,14,660.67,281,Silver,9249.38
109743,Japan,54,816.62,351,Silver,44097.48
109744,Germany,80,1255.86,169,Silver,100468.8
109745,Germany,18,1938.44,278,Bronze,34891.92
109746,UAE,88,1237.89,77,Gold,108934.32
109747,UK,39,252.31,164,Gold,9840.09
109748,India,47,1807.12,124,Gold,84934.64
109749,Germany,27,474.69,285,Bronze,12816.63
109750,USA,92,1585.46,318,Silver,145862.32
109751,USA,71,1500.28,286,Silver,106519.88
109752,India,98,841.84,328,Bronze,82500.32
109753,Japan,91,1053.94,210,Silver,95908.54
109754,UK,34,472.66,121,Bronze,16070.44
109755,UAE,19,1411.13,87,Gold,26811.47
109756,USA,6,1958.95,355,Gold,11753.7
109757,USA,30,865.8,54,Silver,25974.0
109758,India,92,1995.87,302,Gold,183620.04
109759,Japan,12,519.75,95,Bronze,6237.0
109760,Japan,15,258.8,128,Silver,3882.0
109761,India,39,1997.01,311,Bronze,77883.39
109762,USA,64,764.63,266,Bronze,48936.32
109763,UK,64,1721.53,91,Bronze,110177.92
109764,USA,15,78.43,221,Platinum,1176.45
109765,Japan,58,1263.63,24,Gold,73290.54
109766,UAE,67,26.56,236,Silver,1779.52
109767,USA,1,1018.92,7,Silver,1018.92
109768,UK,7,1478.39,113,Bronze,10348.73
109769,Germany,9,1250.27,186,Bronze,11252.43
109770,USA,1,1262.72,237,Bronze,1262.72
109771,India,5,666.68,178,Bronze,3333.4
109772,Germany,47,1274.79,13,Bronze,59915.13
109773,India,10,1712.43,135,Bronze,17124.3
109774,India,2,1003.35,41,Bronze,2006.7
109775,India,23,1092.57,258,Silver,25129.11
109776,USA,93,1680.01,297,Gold,156240.93
109777,Japan,56,261.27,162,Gold,14631.12
109778,Germany,19,1210.15,51,Bronze,22992.85
109779,UK,38,959.37,300,Silver,36456.06
109780,Japan,47,846.2,354,Silver,39771.4
109781,USA,84,827.13,209,Bronze,69478.92
109782,India,76,1273.06,257,Silver,96752.56
109783,UK,75,1797.22,76,Silver,134791.5
109784,Germany,99,1307.12,103,Bronze,129404.88
109785,Japan,52,543.45,192,Bronze,28259.4
109786,UAE,49,292.85,198,Bronze,14349.65
109787,Japan,71,1956.92,136,Silver,138941.32
109788,UK,23,622.23,47,Bronze,14311.29
109789,USA,50,943.05,198,Bronze,47152.5
109790,Germany,17,54.34,49,Silver,923.78
109791,UK,48,1626.11,194,Bronze,78053.28
109792,India,2,1590.34,324,Platinum,3180.68
109793,Germany,69,1395.48,280,Silver,96288.12
109794,Japan,62,725.01,160,Bronze,44950.62
109795,UK,85,759.79,249,Gold,64582.15
109796,Japan,13,1002.1,301,Bronze,13027.3
109797,Japan,61,815.96,139,Silver,49773.56
109798,Japan,11,353.51,265,Silver,3888.61
109799,USA,88,477.43,254,Bronze,42013.84
109800,Japan,97,675.04,127,Bronze,65478.88
109801,India,27,59.38,120,Bronze,1603.26
109802,India,35,695.68,93,Bronze,24348.8
109803,Germany,18,1645.75,45,Silver,29623.5
109804,UAE,85,949.11,18,Gold,80674.35
109805,Japan,68,387.53,232,Gold,26352.04
109806,Japan,61,1395.65,319,Silver,85134.65
109807,UK,41,62.85,335,Bronze,2576.85
109808,USA,96,326.05,176,Bronze,31300.8
109809,UAE,43,1172.63,88,Bronze,50423.09
109810,Germany,49,1351.35,314,Bronze,66216.15
109811,UAE,11,603.58,359,Bronze,6639.38
109812,Japan,67,570.4,71,Bronze,38216.8
109813,UK,51,60.88,28,Bronze,3104.88
109814,USA,52,584.19,230,Bronze,30377.88
109815,Germany,85,1919.44,211,Bronze,163152.4
109816,UAE,43,806.2,130,Silver,34666.6
109817,Germany,58,669.1,257,Silver,38807.8
109818,Japan,78,1260.64,230,Bronze,98329.92
109819,Germany,70,1978.41,333,Gold,138488.7
109820,UK,29,886.68,315,Bronze,25713.72
109821,Germany,31,207.99,308,Bronze,6447.69
109822,India,28,1440.52,278,Platinum,40334.56
109823,UK,50,1796.9,307,Silver,89845.0
109824,UAE,36,1367.14,362,Bronze,49217.04
109825,USA,92,1004.6,289,Bronze,92423.2
109826,USA,19,507.96,159,Gold,9651.24
109827,Japan,67,903.06,26,Silver,60505.02
109828,Japan,12,856.04,236,Silver,10272.48
109829,India,88,1926.1,137,Bronze,169496.8
109830,UAE,76,93.15,161,Silver,7079.4
109831,USA,24,742.03,200,Bronze,17808.72
109832,USA,65,635.88,169,Bronze,41332.2
109833,USA,92,1964.63,140,Gold,180745.96
109834,USA,80,32.81,283,Bronze,2624.8
109835,Germany,21,599.09,116,Gold,12580.89
109836,UAE,94,1948.19,158,Bronze,183129.86
109837,UK,98,335.27,135,Gold,32856.46
109838,UK,26,1582.82,343,Bronze,41153.32
109839,India,35,1136.19,225,Bronze,39766.65
109840,Germany,95,1813.78,70,Bronze,172309.1
109841,USA,80,1748.74,354,Gold,139899.2
109842,USA,58,50000.0,183,Gold,67334.52
109843,Japan,42,1117.44,157,Silver,46932.48
109844,Japan,29,319.17,99,Silver,9255.93
109845,India,29,139.63,212,Bronze,4049.27
109846,USA,9,1469.55,175,Silver,13225.95
109847,India,78,1232.87,269,Bronze,96163.86
109848,Germany,72,1594.84,203,Silver,114828.48
109849,UK,2,56.05,32,Gold,112.1
109850,USA,75,1868.69,245,Bronze,140151.75
109851,UAE,2,164.6,127,Bronze,329.2
109852,Germany,18,1811.17,121,Silver,32601.06
109853,USA,69,398.63,109,Gold,27505.47
109854,UAE,57,534.77,80,Gold,30481.89
109855,Japan,71,1746.16,32,Gold,123977.36
109856,India,23,913.85,165,Silver,21018.55
109857,Japan,19,1394.94,61,Bronze,26503.86
109858,UK,19,1801.96,248,Bronze,34237.24
109859,Japan,58,597.36,155,Gold,34646.88
109860,USA,83,288.81,169,Silver,23971.23
109861,UAE,49,1090.11,351,Silver,53415.39
109862,Japan,45,788.75,78,Silver,35493.75
109863,USA,28,1601.54,313,Gold,44843.12
109864,UK,75,30.0,24,Bronze,2250.0
109865,UAE,50,1169.16,227,Bronze,58458.0
109866,Japan,11,1041.55,342,Bronze,11457.05
109867,India,55,1702.45,203,Bronze,93634.75
109868,India,9,1161.6,6,Silver,10454.4
109869,UAE,14,1991.45,249,Bronze,27880.3
109870,India,98,72.54,159,Bronze,7108.92
109871,Japan,93,1017.08,23,Bronze,94588.44
109872,Japan,21,1952.49,278,Silver,41002.29
109873,UAE,48,1892.29,225,Bronze,90829.92
109874,Japan,58,452.82,223,Silver,26263.56
109875,USA,69,1657.9,315,Bronze,114395.1
109876,UK,97,1614.64,140,Silver,156620.08
109877,India,9,1925.72,31,Bronze,17331.48
109878,USA,67,1028.55,202,Platinum,68912.85
109879,UAE,78,1067.89,71,Gold,83295.42
109880,India,18,1577.2,317,Silver,28389.6
109881,USA,12,1998.0,287,Gold,23976.0
109882,Japan,87,632.09,82,Platinum,54991.83
109883,UAE,78,1372.94,81,Bronze,107089.32
109884,UAE,16,1348.88,101,Silver,21582.08
109885,India,37,1717.5,104,Bronze,63547.5
109886,Japan,20,1305.98,208,Bronze,26119.6
109887,India,20,927.24,298,Bronze,18544.8
109888,Germany,15,635.42,290,Bronze,9531.3
109889,USA,25,1938.97,328,Bronze,48474.25
109890,Germany,17,684.76,302,Silver,11640.92
109891,USA,12,525.19,356,Bronze,6302.28
109892,UK,42,1589.46,122,Silver,66757.32
109893,UAE,39,1005.35,52,Bronze,39208.65
109894,India,56,382.83,334,Bronze,21438.48
109895,UK,53,730.95,341,Gold,38740.35
109896,UK,71,422.87,160,Bronze,30023.77
109897,UAE,72,433.87,288,Silver,31238.64
109898,UAE,88,170.07,310,Gold,14966.16
109899,USA,47,1297.47,109,Silver,60981.09
109900,Germany,25,755.11,287,Silver,18877.75
109901,Japan,85,137.83,288,Bronze,11715.55
109902,USA,50,1308.96,96,Silver,65448.0
109903,Japan,33,607.75,343,Bronze,20055.75
109904,UK,74,340.87,133,Bronze,25224.38
109905,Japan,86,1921.44,86,Silver,165243.84
109906,Germany,83,168.06,17,Gold,13948.98
109907,USA,29,785.6,199,Bronze,22782.4
109908,UAE,3,1238.77,56,Bronze,3716.31
109909,Germany,39,1986.96,265,Silver,77491.44
109910,Germany,4,183.27,34,Bronze,733.08
109911,USA,37,1864.4,335,Silver,68982.8
109912,UAE,95,1764.14,249,Bronze,167593.3
109913,Germany,6,1562.76,87,Bronze,9376.56
109914,UAE,92,223.24,279,Bronze,20538.08
109915,India,10,595.91,291,Bronze,5959.1
109916,India,12,556.81,196,Silver,6681.72
109917,India,66,1077.84,243,Bronze,71137.44
109918,Japan,3,257.53,229,Silver,772.59
109919,Germany,65,1636.2,157,Silver,106353.0
109920,USA,64,1370.7,116,Bronze,87724.8
109921,USA,35,1724.91,202,Bronze,60371.85
109922,Japan,24,460.8,110,Bronze,11059.2
109923,USA,47,1248.54,281,Bronze,58681.38
109924,India,52,1704.89,166,Bronze,88654.28
109925,Germany,34,119.89,322,Bronze,4076.26
109926,USA,84,1110.17,103,Silver,93254.28
109927,USA,80,1459.9,241,Bronze,116792.0
109928,UK,94,755.72,164,Bronze,71037.68
109929,UK,25,720.01,232,Bronze,18000.25
109930,UK,69,83.95,204,Bronze,5792.55
109931,Germany,29,989.62,89,Bronze,28698.98
109932,India,92,1200.69,314,Silver,110463.48
109933,UAE,64,1485.98,329,Silver,95102.72
109934,India,53,190.94,150,Bronze,10119.82
109935,India,58,844.99,323,Bronze,49009.42
109936,Germany,41,529.93,204,Silver,21727.13
109937,Germany,87,429.62,33,Silver,37376.94
109938,UK,96,506.4,333,Silver,48614.4
109939,USA,51,733.93,88,Bronze,37430.43
109940,Japan,18,1470.91,193,Silver,26476.38
109941,Japan,41,882.67,337,Silver,36189.47
109942,UAE,99,145.08,337,Bronze,14362.92
109943,USA,61,707.84,361,Bronze,43178.24
109944,UAE,24,237.2,340,Gold,5692.8
109945,UK,47,439.53,256,Silver,20657.91
109946,UAE,28,276.05,125,Bronze,7729.4
109947,USA,36,1944.55,247,Bronze,70003.8
109948,USA,21,1762.57,284,Bronze,37013.97
109949,Japan,56,1257.4,184,Bronze,70414.4
109950,UK,69,516.11,190,Silver,35611.59
109951,Germany,26,365.09,35,Bronze,9492.34
109952,UAE,54,1687.08,48,Silver,91102.32
109953,Japan,87,163.97,185,Silver,14265.39
109954,UAE,44,1392.57,357,Silver,61273.08
109955,UAE,33,603.8,250,Silver,19925.4
109956,Germany,26,989.43,300,Platinum,25725.18
109957,UK,22,1462.84,244,Silver,32182.48
109958,USA,20,91.95,161,Silver,1839.0
109959,India,2,367.6,21,Bronze,735.2
109960,UAE,41,1301.35,320,Gold,53355.35
109961,India,54,1841.07,317,Platinum,99417.78
109962,UK,57,531.05,122,Platinum,30269.85
109963,India,18,316.36,51,Silver,5694.48
109964,UAE,5,1851.15,86,Silver,9255.75
109965,Germany,96,1733.36,25,Gold,166402.56
109966,India,46,1821.38,84,Bronze,83783.48
109967,UK,75,266.94,68,Silver,20020.5
109968,UK,21,1848.63,5,Bronze,38821.23
109969,Germany,22,1170.99,363,Silver,25761.78
109970,India,3,1340.56,185,Bronze,4021.68
109971,India,9,919.16,83,Silver,8272.44
109972,USA,2,723.69,163,Bronze,1447.38
109973,Japan,28,243.45,45,Bronze,6816.6
109974,UK,34,462.76,148,Gold,15733.84
109975,USA,53,1183.51,182,Silver,62726.03
109976,UK,59,647.39,298,Silver,38196.01
109977,USA,10,257.0,269,Gold,2570.0
109978,Japan,83,1425.08,231,Bronze,118281.64
109979,USA,93,1066.5,280,Bronze,99184.5
109980,UK,2,101.35,238,Silver,202.7
109981,India,48,1351.6,230,Gold,64876.8
109982,UK,6,1725.77,329,Bronze,10354.62
109983,UAE,44,1555.93,69,Bronze,68460.92
109984,Germany,54,1850.87,180,Silver,99946.98
109985,Germany,71,689.03,139,Platinum,48921.13
109986,UAE,36,194.4,312,Silver,6998.4
109987,Germany,8,1433.97,219,Silver,11471.76
109988,Germany,83,1805.89,163,Gold,149888.87
109989,Japan,10,651.61,64,Bronze,6516.1
109990,India,33,545.41,165,Silver,17998.53
109991,India,91,1435.42,286,Bronze,130623.22
109992,UK,93,1461.84,114,Bronze,135951.12
109993,UAE,19,1662.51,16,Silver,31587.69
109994,USA,18,1496.83,213,Silver,26942.94
109995,UK,51,812.86,161,Gold,41455.86
109996,UK,23,857.55,174,Bronze,19723.65
109997,UK,1,1613.18,51,Bronze,1613.18
109998,UK,59,548.96,170,Bronze,32388.64
109999,India,3,235.35,28,Platinum,706.05
110000,USA,10,451.54,237,Silver,4515.4
110001,UK,71,1020.57,251,Bronze,72460.47
110002,India,49,1149.56,317,Gold,56328.44
110003,UK,56,159.8,207,Bronze,8948.8
110004,Germany,90,620.66,310,Gold,55859.4
110005,UK,16,1503.6,5,Bronze,24057.6
110006,UAE,39,1727.7,274,Gold,67380.3
110007,UAE,96,277.26,267,Bronze,26616.96
110008,UK,76,1047.06,282,Bronze,79576.56
110009,Japan,44,316.49,217,Silver,13925.56
110010,Germany,8,1449.66,36,Gold,11597.28
110011,USA,8,330.85,343,Bronze,2646.8
110012,UK,45,211.41,313,Bronze,9513.45
110013,USA,11,892.63,30,Silver,9818.93
110014,Germany,97,207.56,174,Bronze,20133.32
110015,UK,25,1635.83,321,Bronze,40895.75
110016,Japan,17,1657.15,341,Silver,28171.55
110017,India,95,1033.22,246,Bronze,98155.9
110018,Japan,83,1153.48,123,Platinum,95738.84
110019,Japan,55,282.54,127,Platinum,15539.7
110020,India,79,567.76,275,Gold,44853.04
110021,India,56,259.58,280,Platinum,14536.48
110022,UAE,44,444.46,11,Platinum,19556.24
110023,India,53,801.17,7,Gold,42462.01
110024,UK,35,1370.05,91,Gold,47951.75
110025,USA,39,1461.37,322,Bronze,56993.43
110026,UAE,2,900.05,60,Silver,1800.1
110027,UAE,98,600.22,359,Silver,58821.56
110028,USA,25,1623.09,330,Bronze,40577.25
110029,UAE,38,886.38,211,Bronze,33682.44
110030,India,68,1129.83,221,Bronze,76828.44
110031,Japan,80,548.15,155,Bronze,43852.0
110032,Germany,32,151.7,223,Bronze,4854.4
110033,India,79,345.74,142,Gold,27313.46
110034,Japan,78,1431.97,55,Silver,111693.66
110035,Japan,41,567.59,132,Platinum,23271.19
110036,UAE,79,270.25,131,Silver,21349.75
110037,UK,71,1291.22,63,Silver,91676.62
110038,UK,7,966.44,256,Bronze,6765.08
110039,UAE,72,66.0,72,Bronze,4752.0
110040,UAE,83,1981.84,30,Bronze,164492.72
110041,USA,18,776.81,125,Silver,13982.58
110042,USA,17,1317.3,135,Gold,22394.1
110043,Germany,82,1967.49,189,Bronze,161334.18
110044,Germany,83,1276.48,150,Bronze,105947.84
110045,Germany,77,637.07,333,Silver,49054.39
110046,Germany,59,986.89,185,Bronze,58226.51
110047,Japan,11,223.53,45,Bronze,2458.83
110048,Japan,51,355.09,230,Silver,18109.59
110049,USA,7,637.06,95,Gold,4459.42
110050,UK,27,187.81,228,Gold,5070.87
110051,UAE,59,244.74,235,Bronze,14439.66
110052,UK,37,1682.28,219,Silver,62244.36
110053,India,5,514.21,117,Bronze,2571.05
110054,Japan,62,658.66,61,Silver,40836.92
110055,Germany,72,363.7,163,Silver,26186.4
110056,Germany,74,820.34,352,Bronze,60705.16
110057,India,90,1401.63,90,Gold,126146.7
110058,UK,79,1891.74,2,Bronze,149447.46
110059,Germany,55,1086.79,275,Bronze,59773.45
110060,UK,16,614.45,354,Bronze,9831.2
110061,UAE,93,1029.53,317,Bronze,95746.29
110062,India,92,272.77,13,Bronze,25094.84
110063,UK,74,1360.73,249,Gold,100694.02
110064,UAE,56,670.37,168,Gold,37540.72
110065,UK,51,1890.82,250,Bronze,96431.82
110066,UK,68,1323.91,118,Bronze,90025.88
110067,Germany,46,962.75,259,Bronze,44286.5
110068,USA,61,476.55,252,Bronze,29069.55
110069,Japan,78,202.04,137,Bronze,15759.12
110070,UK,33,392.59,70,Gold,12955.47
110071,UK,55,1148.66,326,Bronze,63176.3
110072,UK,18,1048.8,26,Bronze,18878.4
110073,USA,12,38.73,68,Bronze,464.76
110074,UAE,74,1493.24,221,Bronze,110499.76
110075,India,21,99.49,295,Bronze,2089.29
110076,Germany,97,174.48,25,Bronze,16924.56
110077,USA,78,1429.55,200,Bronze,111504.9
110078,UAE,73,1299.29,290,Bronze,94848.17
110079,UK,26,446.54,133,Bronze,11610.04
110080,UAE,79,1332.4,363,Silver,105259.6
110081,USA,21,57.56,188,Bronze,1208.76
110082,USA,22,570.61,251,Gold,12553.42
110083,USA,55,1523.9,34,Gold,83814.5
110084,India,46,959.91,102,Silver,44155.86
110085,Japan,41,1714.05,153,Silver,70276.05
110086,Germany,5,304.41,34,Bronze,1522.05
110087,India,44,1728.02,306,Silver,76032.88
110088,India,16,982.6,187,Bronze,15721.6
110089,Japan,35,220.93,322,Bronze,7732.55
110090,India,5,112.32,132,Bronze,561.6
110091,USA,62,22.57,172,Bronze,1399.34
110092,USA,90,1281.35,59,Silver,115321.5
110093,UAE,26,459.69,284,Silver,11951.94
110094,UK,61,308.98,242,Bronze,18847.78
110095,India,51,1210.81,171,Bronze,61751.31
110096,UK,69,830.11,249,Bronze,57277.59
110097,Germany,56,910.02,225,Gold,50961.12
110098,USA,50,285.35,275,Bronze,14267.5
110099,UAE,36,521.36,79,Bronze,18768.96
110100,Germany,24,216.04,181,Bronze,5184.96
110101,UAE,79,683.23,167,Bronze,53975.17
110102,Japan,30,631.04,46,Bronze,18931.2
110103,USA,69,1559.71,78,Bronze,107619.99
110104,Germany,48,1973.74,187,Gold,94739.52
110105,Japan,22,1998.38,241,Bronze,43964.36
110106,Germany,33,784.17,85,Bronze,25877.61
110107,UAE,69,1590.34,33,Bronze,109733.46
110108,Japan,96,572.67,248,Bronze,54976.32
110109,Japan,50,303.17,88,Silver,15158.5
110110,USA,23,1287.11,219,Platinum,29603.53
110111,UK,10,964.26,33,Silver,9642.6
110112,UAE,36,50000.0,340,Gold,43038.0
110113,UAE,17,745.27,154,Bronze,12669.59
110114,Japan,53,618.06,320,Bronze,32757.18
110115,Japan,91,1857.02,284,Bronze,168988.82
110116,USA,8,1769.35,31,Bronze,14154.8
110117,UK,44,265.09,56,Gold,11663.96
110118,UAE,61,1311.58,204,Silver,80006.38
110119,India,6,728.56,35,Bronze,4371.36
110120,India,71,1143.71,268,Bronze,81203.41
110121,UK,90,430.25,45,Bronze,38722.5
110122,Germany,81,1452.83,132,Gold,117679.23
110123,USA,37,633.41,52,Bronze,23436.17
110124,UK,54,1383.32,329,Silver,74699.28
110125,India,23,303.55,16,Silver,6981.65
110126,Japan,91,284.71,129,Bronze,25908.61
110127,India,57,708.41,335,Gold,40379.37
110128,Japan,51,1994.43,6,Bronze,101715.93
110129,USA,58,1724.87,341,Silver,100042.46
110130,Japan,19,1249.12,153,Bronze,23733.28
110131,UK,27,631.51,313,Gold,17050.77
110132,Japan,89,344.81,60,Silver,30688.09
110133,Germany,25,1492.94,64,Bronze,37323.5
110134,UK,21,424.2,72,Bronze,8908.2
110135,USA,25,834.63,149,Silver,20865.75
110136,UK,51,1067.8,94,Silver,54457.8
110137,Germany,71,203.24,116,Silver,14430.04
110138,USA,35,1563.17,193,Platinum,54710.95
110139,India,70,1883.73,143,Bronze,131861.1
110140,Germany,50,310.41,137,Bronze,15520.5
110141,USA,15,1737.77,315,Bronze,26066.55
110142,Japan,24,979.73,88,Bronze,23513.52
110143,UK,49,288.85,98,Silver,14153.65
110144,USA,68,1223.47,270,Bronze,83195.96
110145,UK,7,1861.9,210,Bronze,13033.3
110146,Japan,94,1915.63,246,Bronze,180069.22
110147,USA,81,1445.15,277,Silver,117057.15
110148,India,54,997.28,35,Silver,53853.12
110149,Germany,38,389.63,21,Bronze,14805.94
110150,USA,94,1207.87,146,Bronze,113539.78
110151,Japan,45,1234.51,72,Bronze,55552.95
110152,USA,9,239.95,10,Bronze,2159.55
110153,UK,55,522.48,255,Bronze,28736.4
110154,UAE,83,628.52,341,Bronze,52167.16
110155,USA,52,1722.07,14,Bronze,89547.64
110156,India,77,1175.23,284,Bronze,90492.71
110157,USA,49,502.96,142,Silver,24645.04
110158,Germany,55,633.9,362,Gold,34864.5
110159,USA,83,308.88,81,Bronze,25637.04
110160,UAE,70,107.64,329,Silver,7534.8
110161,UK,76,1029.29,182,Gold,78226.04
110162,USA,79,83.05,210,Bronze,6560.95
110163,India,3,1984.25,112,Silver,5952.75
110164,Japan,68,1549.23,314,Silver,105347.64
110165,USA,38,1560.19,329,Gold,59287.22
110166,USA,70,1513.94,346,Silver,105975.8
110167,Germany,49,1289.4,24,Silver,63180.6
110168,India,92,158.54,206,Bronze,14585.68
110169,UAE,8,922.85,322,Silver,7382.8
110170,Japan,95,572.34,136,Silver,54372.3
